Date,Region,Product ID,Product Name,Category,Supplier,Warehouse,Order Status,Units Sold,Inventory Level,Transportation Cost,Order Accuracy,Lead Time (Days),Backorder,Average Inventory,Warehouse Capacity,COGS
2026-01-10,North,P07412,General Product,Accessories,Supplier D,Warehouse 2,Pending,608.0,481.0,1513.86,True,6.0,False,376.0,6340,65819.82
2026-08-21,West,P08009,Tablet,Electronics,Supplier D,Warehouse 2,Fulfilled,428.0,3171.0,11335.88,True,25.0,False,1787.0,5035,12079.35
2026-07-26,West,P03160,Sneakers,Clothing,Supplier B,Warehouse 1,Fulfilled,460.0,580.0,8437.1,True,23.0,False,1904.0,5231,16875.96
2025-12-10,South,P05375,General Product,Accessories,Supplier D,Warehouse 3,Fulfilled,76.0,3117.0,2042.9,True,6.0,False,3450.0,6393,3246.97
2026-07-19,East,P07244,Monitor,Electronics,Supplier A,Warehouse 3,Canceled,397.0,4793.0,,True,18.0,False,4392.0,6936,24505.83
2025-05-26,South,P00952,Desk,Furniture,Supplier A,Warehouse 1,Pending,133.0,3261.0,14248.9,True,31.0,False,2141.0,9665,5970.16
2025-03-10,North,P00240,Jacket,Clothing,Supplier D,Warehouse 1,Fulfilled,313.0,1423.0,11934.53,True,26.0,False,2229.0,8745,23301.66
2025-11-04,South,P06106,T-Shirt,Clothing,Supplier B,Warehouse 3,Fulfilled,337.0,4334.0,3297.73,True,26.0,False,4954.0,8378,36506.04
2026-06-15,South,P03808,T-Shirt,Clothing,Supplier D,Warehouse 1,Fulfilled,1119.0,3778.0,11732.91,False,22.0,False,2592.0,8141,117024.2
2025/01/21,East,P06997,General Product,Accessories,Supplier B,Warehouse 1,Fulfilled,322.0,2522.0,9934.43,True,26.0,False,4299.0,7498,16420.83
2026-05-09,West,P08157,General Product,Accessories,Supplier B,Warehouse 3,Pending,568.0,3249.0,9439.24,True,32.0,False,2887.0,8288,35216.69
2026-03-16,North,P00289,Monitor,Electronics,Supplier B,Warehouse 2,Fulfilled,512.0,5072.0,7461.15,True,13.0,False,3206.0,6711,53111.14
2026-02-01,West,P07208,Tablet,Electronics,Supplier C,Warehouse 1,Pending,543.0,4535.0,10639.6,False,7.0,False,2512.0,6474,44231.72
2025-04-09,West,P05409,Desk,Furniture,Supplier A,Warehouse 2,Fulfilled,76.0,2961.0,6802.55,False,28.0,False,3354.0,6562,3221.62
2025-10-04,East,P06214,General Product,Accessories,Supplier A,Warehouse 1,Pending,640.0,3163.0,14268.68,False,21.0,False,4329.0,8399,29896.77
2025-07-17,West,P01705,Office Chair,Furniture,Supplier C,Warehouse 2,Canceled,740.0,565.0,6514.42,True,5.0,False,951.0,7247,58517.27
2026-03-02,North,P08384,General Product,Accessories,Supplier B,Warehouse 2,Fulfilled,56.0,2362.0,1942.96,True,8.0,False,2654.0,5346,6248.91
2026-03-30,East,P00920,Conference Table,Furniture,Supplier D,warehouse 3,fulfilled,115.0,2586.0,11844.48,True,17.0,False,2445.0,8323,5558.31
20/06/2025,West,P02753,Formal Shirt,Clothing,Supplier D,Warehouse 1,Fulfilled,647.0,2976.0,6903.3,True,22.0,False,2953.0,5191,35544.16
2026-01-24,West,P08347,Sneakers,Clothing,Supplier B,Warehouse 3,Canceled,406.0,4646.0,8216.88,True,5.0,False,4445.0,6700,13198.74
2026-06-05,North,P01453,General Product,Accessories,Supplier D,Warehouse 2,Fulfilled,436.0,971.0,11527.45,True,12.0,False,923.0,6748,42256.34
2025-01-15, North ,P00398,T-Shirt,Clothing,Supplier D,Warehouse 1,Fulfilled,716.0,1073.0,6440.04,True,21.0,False,1774.0,5641,40726.39
2025-12-08,South,P05766,Desk,Furniture,Supplier C,Warehouse 1,Fulfilled,481.0,931.0,11240.97,True,1.0,False,1325.0,7278,22285.09
2025-09-20,North,P03803,General Product,Accessories,Supplier D,Warehouse 2,Fulfilled,187.0,4570.0,11411.92,True,11.0,False,4798.0,7090,4633.59
2026-04-20,south,P06990,Jeans,Clothing,Supplier D,Warehouse 3,Canceled,169.0,2165.0,7856.55,True,1.0,False,1473.0,8797,7796.84
2025-10-24,North,P07828,Tablet,Electronics,Supplier D,Warehouse 2,Fulfilled,349.0,2783.0,10605.16,,2.0,False,2536.0,8163,29166.76
2025-10-11,West,P00641,T-Shirt,Clothing,Supplier A,Warehouse 1,Fulfilled,660.0,5144.0,7077.11,False,21.0,False,3917.0,5998,32029.44
2026-02-03,East,P07306,Tablet,Electronics,Supplier A,Warehouse 1,Pending,324.0,2760.0,10238.5,True,4.0,False,2927.0,8230,15967.95
2026-08-07,South,P05427,General Product,Accessories,Supplier D,Warehouse 2,Fulfilled,135.0,4902.0,7198.25,True,19.0,False,2684.0,8197,5023.42
2026-05-07,West,P08137,Keyboard,Electronics,Supplier A,Warehouse 2,Fulfilled,220.0,96.0,12876.83,True,20.0,False,1385.0,5870,19953.23
2025-11-10,North,P09990,Filing Cabinet,Furniture,Supplier C,Warehouse 1,Fulfilled,906.0,3852.0,12115.03,True,19.0,True,4065.0,5214,47838.83
2026-07-15,West,P02146,Keyboard,Electronics,Supplier B,Warehouse 3,Fulfilled,530.0,4690.0,9915.04,True,31.0,False,5276.0,6398,17650.18
2025-11-15,East,P07117,General Product,Accessories,Supplier A,Warehouse 3,fulfilled,593.0,4223.0,6698.33,True,6.0,False,3411.0,8356,53440.18
2025-08-28,North,P05752,Monitor,Electronics,Supplier A,Warehouse 2,Fulfilled,668.0,5459.0,6839.92,False,11.0,False,2584.0,8843,51100.25
2025-08-30,South,P00743,Jeans,Clothing,Supplier A,Warehouse 2,Fulfilled,758.0,4914.0,12000,True,11.0,False,2367.0,9771,87517.85
2025-12-15,West,P08919,Keyboard,Electronics,Supplier B,Warehouse 3,Fulfilled,518.0,4131.0,11856.43,True,29.0,False,4204.0,6398,14123.16
23/04/2026,South,P02229,General Product,Accessories,Supplier B,Warehouse 1,Fulfilled,395.0,662.0,11498.9,True,5.0,False,924.0,8012,16375.8
2025-02-09,North,P09565,General Product,Accessories,Supplier C,Warehouse 2,Fulfilled,399.0,1309.0,7578.15,True,2.0,False,2869.0,5677,17069.99
2025-08-04,South,P08036,Laptop,Electronics,Supplier B,Warehouse 3,canceled,537.0,3580.0,11122.03,True,17.0,False,3521.0,6110,63593.28
2025-05-05,North,P03581,Mouse,Electronics,Supplier B,Warehouse 2,Fulfilled,699.0,4016.0,14097.0,True,25.0,False,3871.0,5526,56565.26
2026-03-11,East,P09472,Formal Shirt,Clothing,Supplier B,Warehouse 1,Fulfilled,494.0,1620.0,3683.25,True,13.0,False,1318.0,9009,27602.61
2026-07-01,North,P05147,Bookshelf,Furniture,Supplier D,Warehouse 3,Fulfilled,601.0,1800.0,8308.68,True,20.0,False,2684.0,5355,67869.9
2026-03-13,East,P02106,Bookshelf,Furniture,Supplier A,Warehouse 1,Canceled,688.0,2504.0,12462.08,True,2.0,False,1244.0,6531,27263.19
2025-05-26,West,P08621,Filing Cabinet, Furniture ,,Warehouse 1,Fulfilled,859.0,2818.0,11602.87,True,11.0,False,3570.0,5628,41143.1
2025-02-25,West,P02271,Sneakers,Clothing,Supplier C,Warehouse 3,Pending,437.0,3062.0,6543.2,True,2.0,False,3833.0,6972,24236.63
2025-04-02,North,P05405,Jeans,Clothing,Supplier D,Warehouse 3,Fulfilled,198.0,3401.0,12432.44,True,28.0,False,2511.0,7155,18158.07
2025-03-12,East,P03445,Monitor,Electronics,Supplier B,Warehouse 3,Fulfilled,241.0,930.0,1499.93,True,14.0,False,2461.0,8447,14216.34
2025-07-25,East,P09789,Laptop,Electronics,Supplier D,Warehouse 3,Fulfilled,431.0,3193.0,13437.79,True,17.0,False,3631.0,8326,22379.87
2026-04-25,West,P00426,Smartphone,Electronics,Supplier A,Warehouse 3,Pending,934.0,670.0,13960.42,True,29.0,False,793.0,9036,80575.7
2025-01-30,South,P05586,Jeans,Clothing,Supplier D,Warehouse 3,Fulfilled,112.0,3396.0,10991.96,True,27.0,False,4171.0,5295,11124.78
2025-07-24,North,P00581,Filing Cabinet,Furniture,Supplier D,Warehouse 1,Fulfilled,515.0,3997.0,14274.8,True,11.0,False,2560.0,9508,33740.85
2026-03-10,East,P01755,Office Chair,Furniture,Supplier A,Warehouse 1,Fulfilled,843.0,2498.0,13112.39,True,3.0,False,2516.0,9035,79611.64
2026-03-26,North,P01258,General Product,Accessories,Supplier C,Warehouse 3,Fulfilled,816.0,3790.0,1827.88,True,23.0,False,2454.0,5235,30156.88
2025-01-28,West,P09007,General Product,Accessories,Supplier B,Warehouse 3,Fulfilled,209.0,577.0,879.84,True,9.0,False,1338.0,7739,8831.34
2025-07-29,South,P01510,Formal Shirt,Clothing,Supplier D,Warehouse 2,Fulfilled,588.0,3425.0,7951.75,True,7.0,True,2146.0,9784,27238.84
2026-04-23,South,P03636,Conference Table,Furniture,Supplier A,Warehouse 3,Pending,319.0,337.0,2186.47,True,18.0,False,293.0,9044,35372.81
2025-11-27,West,P02202,General Product,Accessories,Supplier B,Warehouse 2,Canceled,366.0,3333.0,10708.32,False,22.0,False,2909.0,5130,41110.64
2025-03-24,West,P01574,Jacket,Clothing,Supplier D,Warehouse 1,Fulfilled,273.0,3204.0,2915.53,True,4.0,False,2702.0,7119,22669.14
2026-07-21,East,P03900,Filing Cabinet,Furniture,Supplier A,Warehouse 1,Fulfilled,759.0,1724.0,4635.03,True,5.0,False,3688.0,5683,34943.5
2025-10-07,South,P07904,Formal Shirt,Clothing,Supplier D,Warehouse 2,Fulfilled,598.0,2656.0,6154.49,True,9.0,True,1764.0,9784,61509.03
2026-03-16,South,P06377,General Product,Accessories,supplier a,Warehouse 2,Fulfilled,1061.0,5199.0,12943.98,True,26.0,True,2775.0,8873,60598.34
2025-01-12,West,P04369,Conference Table,Furniture,Supplier D,Warehouse 1,Fulfilled,985.0,2602.0,8918.28,True,7.0,False,3021.0,7320,75605.18
2025-11-13,South,P06580,T-Shirt,Clothing,Supplier B,Warehouse 1,Fulfilled,621.0,2664.0,12961.71,True,6.0,False,1873.0,5439,58912.81
2026-07-03,South,P01809,General Product,Accessories,Supplier D,Warehouse 1,Canceled,962.0,2297.0,,True,21.0,False,4435.0,7727,106879.92
2025-03-21,East,P06684,T-Shirt, Clothing ,Supplier A,Warehouse 3,Fulfilled,462.0,2217.0,7329.78,True,30.0,False,2690.0,9211,32713.46
2026-06-01,North,P02087,Bookshelf,Furniture,Supplier C,Warehouse 2,Fulfilled,410.0,1399.0,12315.48,True,23.0,False,1743.0,8083,10924.38
2025-03-23,East,P00995,General Product,Accessories,Supplier D,warehouse 2,Fulfilled,735.0,2625.0,758.08,True,26.0,False,2325.0,6656,85243.7
2025-10-28,west,P04358,Office Chair,furniture,Supplier D,Warehouse 1,Pending,266.0,346.0,10486.52,True,7.0,False,964.0,8624,26168.95
2025-09-30,North,P04718,Tablet,Electronics,Supplier D,Warehouse 2,Fulfilled,157.0,1631.0,7499.71,False,25.0,False,2447.0,6782,12607.96
2026-06-24,South,P01312,General Product,Accessories,Supplier C,Warehouse 3, Fulfilled ,389.0,3781.0,15305.3,False,22.0,False,3314.0,9819,21018.53
2026-02-11,West,P02707,General Product,Accessories,Supplier A,Warehouse 2, Canceled ,502.0,2686.0,5721.62,True,31.0,False,2104.0,5050,43188.26
2025-10-18,East,P06460,Smartphone,Electronics,Supplier B,Warehouse 3,Fulfilled,356.0,2288.0,9247.19,True,21.0,False,1920.0,5823,28046.54
2026-04-16,South,P02163,Monitor,Electronics,Supplier C,Warehouse 3,Canceled,729.0,1502.0,,True,10.0,False,1578.0,7895,73594.73
2026-07-11,West,P04723,Conference Table,Furniture,Supplier A,Warehouse 2,Fulfilled,360.0,339.0,13593.91,True,13.0,False,318.0,9982,21221.23
2025-10-11,East,P03466,Keyboard,Electronics,Supplier C,Warehouse 3,Fulfilled,155.0,5414.0,12857.72,True,25.0,False,2837.0,5560,6142.23
2025-07-12,South,P06619,General Product,Accessories,Supplier A, Warehouse 3 ,Fulfilled,721.0,5311.0,5015.48,True,27.0,False,3252.0,8658,60305.2
2026-03-30,East,P02340,T-Shirt,Clothing,Supplier B, Warehouse 2 ,Fulfilled,1044.0,2952.0,4602.75,True,20.0,False,2996.0,5141,114375.31
2026-06-08,North,P00081,Jeans,Clothing,Supplier C,Warehouse 1,Fulfilled,1007.0,4204.0,16135.74,True,24.0,True,3429.0,7121,54985.72
2025-10-23,South,P03399,General Product,Accessories,Supplier D,Warehouse 2,Fulfilled,144.0,4479.0,5851.82,True,14.0,False,2644.0,8197,14166.46
2026-08-11,North,P04853,Smartphone,Electronics,Supplier C,Warehouse 2,Canceled,300.0,4432.0,7758.63,True,8.0,False,2387.0,5787,8943.84
2025-10-14,North,P09908,Bookshelf, Furniture ,Supplier C,Warehouse 1, Fulfilled ,56.0,3218.0,10243.77,True,14.0,True,2550.0,5796,3629.16
2025-04-11,East,P09684,Conference Table,furniture,Supplier D,Warehouse 3,Fulfilled,125.0,1154.0,5771.03,True,2.0,False,2269.0,9365,6873.31
2026-06-06,North,P06683,Smartphone,Electronics,Supplier B,Warehouse 1,Fulfilled,736.0,240.0,10304.64,True,7.0,False,1571.0,8170,25589.67
2026-08-19,North,P00557,Conference Table,Furniture,Supplier C,Warehouse 3,Pending,185.0,394.0,15093.07,True,28.0,False,1827.0,8596,11011.46
2026-05-30,East,P05927,General Product,Accessories,Supplier A,Warehouse 1,Pending,715.0,2933.0,12045.24,False,19.0,False,4038.0,8399,54126.27
2025-11-04,North,P08890,Sneakers,Clothing,Supplier D,Warehouse 2,Fulfilled,189.0,182.0,2116.92,True,13.0,False,1869.0,6231,8000.13
2025-12-02,South,P06256,Jacket,Clothing,Supplier D,Warehouse 2,Pending,77.0,5680.0,6527.53,True,21.0,False,4878.0,7180,3431.31
2026-03-25,West,P08308,T-Shirt,Clothing,Supplier B,Warehouse 3,Fulfilled,244.0,443.0,12699.92,True,18.0,False,2007.0,8945,10263.59
2025-03-12,South,P04791,Laptop,Electronics,Supplier A,Warehouse 1,Fulfilled,788.0,3948.0,609.25,True,3.0,False,3683.0,8753,65781.27
2025-04-09,West,P08789,Desk,Furniture,Supplier B,,Fulfilled,500.0,1790.0,10508.59,True,11.0,False,2779.0,6513,31788.77
2025-11-09,West,P06905,Keyboard,Electronics,Supplier B,Warehouse 2,Canceled,440.0,2983.0,4296.78,False,25.0,False,2045.0,8226,-100
2025-10-18,North,P04020,T-Shirt,Clothing,Supplier C,Warehouse 3,Fulfilled,788.0,3831.0,4142.99,True,13.0,False,4687.0,7857,77570.57
2026-03-18,West,P01546,Sneakers,Clothing,Supplier A,Warehouse 3,Fulfilled,526.0,326.0,8619.52,True,10.0,False,650.0,6886,19085.2
2025-04-25,North,P01808,General Product,Accessories,Supplier A,Warehouse 2,Pending,157.0,3135.0,3971.18,True,13.0,False,3058.0,8555,10863.59
2026-05-20,South,P08956,Sneakers,Clothing, Supplier D ,Warehouse 1,Fulfilled,591.0,2789.0,4213.97,True,12.0,False,2768.0,7558,65878.47
2025-06-24,North,P02763,General Product,Accessories, Supplier A ,Warehouse 2,Fulfilled,801.0,2934.0,10537.58,True,23.0,False,3796.0,9605,18005.7
2025-08-19,West,P08619,Bookshelf,Furniture,Supplier D,Warehouse 1,Pending,354.0,274.0,11997.35,True,11.0,False,975.0,8624,14899.01
2026-08-18,West,P02629,Monitor,Electronics,Supplier B,Warehouse 1,Fulfilled,210.0,3042.0,15436.97,True,23.0,False,2665.0,6135,9591.39
2025-06-13,North,P03140,Desk,Furniture,Supplier A,Warehouse 2,Fulfilled,977.0,4235.0,2733.74,False,22.0,False,3921.0,8103,21264.5
2026-05-23,South,P05388,Office Chair,Furniture,Supplier D,Warehouse 1,Fulfilled,951.0,1225.0,5826.25,False,24.0,False,3243.0,6751,50694.05
2026-02-24,West,P03547,Desk,Furniture,Supplier C,Warehouse 1,Fulfilled,289.0,3231.0,1668.56,True,19.0,False,3761.0,7543,21845.15
2026-04-03,West,P06587,Monitor,Electronics,Supplier A,Warehouse 1,Fulfilled,580.0,511.0,14031.09,True,27.0,False,1734.0,8002,
2025-09-14,North,P02246,General Product,accessories,Supplier B,Warehouse 2,Fulfilled,45.0,2196.0,1652.52,True,6.0,False,3195.0,5346,1676.05
2025-05-19,East,P00852,General Product,Accessories,Supplier B,Warehouse 3,Fulfilled,807.0,3484.0,10988.98,True,8.0,False,2476.0,8760,50615.21
2025-06-29,North,P05070,Jeans,Clothing,Supplier C,Warehouse 3,Canceled,827.0,1023.0,5662.04,True,7.0,False,1354.0,8675,76523.82
2025-01-21,South,P02011,Laptop,Electronics,Supplier C,Warehouse 3,Canceled,382.0,3247.0,9944.5,True,8.0,False,2188.0,6529,32406.36
2025-01-18,west,P06525,Sneakers,Clothing,Supplier A,Warehouse 1,Fulfilled,94.0,3433.0,9026.22,True,12.0,False,3349.0,9097,8854.01
2026-03-04,East,P06216,Bookshelf,Furniture,Supplier C,Warehouse 3,Pending,1197.0,2893.0,5316.9,True,20.0,False,2074.0,9596,106083.73
2025-06-21,North,P08878,Laptop,Electronics,Supplier B,Warehouse 2,Fulfilled,630.0,4034.0,3414.43,True,7.0,False,3613.0,6266,42530.87
2026-03-20,North,P05239,Laptop,Electronics,Supplier C,Warehouse 2,Canceled,352.0,4504.0,6465.1,True,7.0,False,2259.0,5787,16865.45
2025-03-30,East,P08058,Jacket,clothing,Supplier D,Warehouse 2,Fulfilled,142.0,3567.0,15400.99,True,20.0,False,1992.0,6339,13861.82
2025-07-15,East,P04025,Smartphone,Electronics,Supplier B,Warehouse 1,Fulfilled,552.0,1423.0,11290.27,True,12.0,False,1012.0,7143,18788.6
2025-04-17,West,P03305,Keyboard,Electronics,Supplier B,Warehouse 1,fulfilled,162.0,5655.0,1345.69,True,20.0,True,3323.0,6383,8842.51
2025-10-11,West,P09559,Conference Table,Furniture,Supplier B,Warehouse 1,Fulfilled,412.0,2673.0,15304.54,True,21.0,False,2629.0,7450,35234.0
2026-04-25,East,P00404,Laptop,Electronics,Supplier A,Warehouse 2,Fulfilled,450.0,1342.0,13898.83,True,12.0,False,508.0,5525,30247.04
2025-04-25,North,P08676,Desk,Furniture,Supplier B,Warehouse 3,Fulfilled,573.0,1368.0,10838.65,True,1.0,False,923.0,8111,52100.77
2026-02-06,South,P09110,Formal Shirt,Clothing,Supplier D,Warehouse 1,Fulfilled,767.0,,7452.48,True,8.0,False,2178.0,8806,49005.42
2025-02-15,South,P03366,Mouse,Electronics,Supplier C,Warehouse 2,Fulfilled,1024.0,564.0,12745.96,True,28.0,False,1688.0,6605,29567.06
2026-06-22,South,P05563,Filing Cabinet,Furniture,Supplier A, Warehouse 1 ,Pending,749.0,4942.0,8510.22,True,16.0,False,2897.0,8174,56666.03
2025-12-11,East,P02115,Monitor,Electronics,Supplier D,Warehouse 3,Fulfilled,665.0,1583.0,15000.58,True,29.0,False,2648.0,6117,78587.67
2025-04-10,West,P00462,Laptop,Electronics,Supplier B,Warehouse 2,Pending,908.0,2269.0,9369.37,True,5.0,False,2451.0,9102,20189.34
2026-05-08,South,P02043,Bookshelf,Furniture,Supplier A,Warehouse 3,Fulfilled,710.0,2819.0,15934.23,True,5.0,False,1673.0,5828,80559.82
2025-01-13,South,P00229,T-Shirt,Clothing,Supplier D,Warehouse 1,Pending,1041.0,2751.0,12749.1,True,32.0,False,3984.0,5544,109362.39
2026-04-20,North,P03467,Sneakers,Clothing,Supplier D,Warehouse 2,Fulfilled,231.0,174.0,1759.76,True,12.0,False,2154.0,6231,6433.24
2025-11-30,East,P09002,Bookshelf,Furniture,Supplier A,Warehouse 2,Fulfilled,480.0,958.0,9470.82,True,2.0,False,1246.0,8659,40553.7
2026-03-01, East ,P09905,General Product,Accessories,Supplier A,Warehouse 3,Pending,481.0,3733.0,8616.11,True,28.0,False,2032.0,5993,28828.62
2026-08-22,South,P01845,Office Chair,Furniture,Supplier A,Warehouse 1,Pending,90.0,2872.0,15798.69,True,35.0,False,2041.0,9665,3443.73
2025-07-01,West,P09911,Tablet,Electronics,Supplier A,Warehouse 3,Fulfilled,293.0,2690.0,8174.32,True,27.0,False,1428.0,8621,27567.33
2026-04-29,South,P05077,Mouse, Electronics ,Supplier D,Warehouse 1,Fulfilled,144.0,3627.0,7892.49,True,7.0,False,2969.0,9897,15049.36
2025-05-29,West,P04797,General Product,Accessories,Supplier D,Warehouse 1,Canceled,260.0,3285.0,2348.18,True,24.0,False,1643.0,5569,10335.79
2026-06-13,North,P02031,Filing Cabinet,Furniture,Supplier D,Warehouse 3,Fulfilled,784.0,234.0,12256.7,True,14.0,False,1354.0,6683,86564.29
2026-02-26,West,P09513,General Product,Accessories,Supplier B,Warehouse 1,Fulfilled,564.0,6050.0,2134.34,True,17.0,False,3062.0,6813,38579.48
2025-09-03,East,P01342,Keyboard,Electronics,Supplier C,Warehouse 3,Fulfilled,171.0,4399.0,13161.53,True,22.0,False,2805.0,5287,14879.79
2026-03-26,North,P07379,Mouse,Electronics,Supplier B,Warehouse 2,Fulfilled,477.0,3683.0,7004.26,True,12.0,False,2579.0,6711,20705.34
2025-04-10,North,P07434,Bookshelf,Furniture,supplier a,Warehouse 1,Fulfilled,851.0,3015.0,3703.26,True,2.0,False,2792.0,8497,83436.96
2025-03-06,West,P03964,Keyboard, Electronics ,Supplier D,Warehouse 1,Fulfilled,741.0,5203.0,8618.2,True,33.0,False,2740.0,6856,47942.83
2026-07-03,South,P06953,Jacket,Clothing,Supplier D,Warehouse 1,Fulfilled,958.0,3162.0,6313.51,True,11.0,False,2764.0,8806,37474.57
2025-09-22,East,P02076,General Product,Accessories,Supplier B,Warehouse 1,Fulfilled,743.0,3779.0,5386.91,True,29.0,False,2368.0,7710,44324.6
2026-03-17,East,P05400,Formal Shirt,Clothing,Supplier D,Warehouse 2,Fulfilled,669.0,3147.0,13055.16,True,18.0,False,2802.0,9987,70179.31
2026-05-13,South,P06207,Bookshelf,Furniture,Supplier A,Warehouse 3,Fulfilled,847.0,2336.0,14692.16,True,4.0,False,2097.0,5828,17743.9
2025-08-18,North,P06042,General Product,Accessories,Supplier C,Warehouse 2,Canceled,576.0,216.0,1353.21,True,8.0,False,645.0,6060,66265.56
2025-10-05,South,P00108,Monitor,Electronics,Supplier A,Warehouse 1,Fulfilled,728.0,1372.0,12580.17,True,8.0,False,1283.0,5652,63973.31
2025-08-07,East,P04999,Formal Shirt,Clothing,Supplier A,Warehouse 2,Fulfilled,347.0,3100.0,6053.7,True,12.0,False,3679.0,7757,35349.74
2025-07-01,South,P02884,Office Chair,Furniture,Supplier C,Warehouse 3, Pending ,676.0,636.0,7346.44,True,17.0,False,445.0,9268,15408.36
2025-07-27,South,P01122,Jacket,Clothing,Supplier A, Warehouse 2 ,Fulfilled,765.0,3848.0,5910.15,False,13.0,False,2306.0,6768,64295.47
2025-10-08, West ,P05902,Monitor,Electronics,Supplier B,Warehouse 2,Fulfilled,454.0,5042.0,5167.7,True,15.0,False,4455.0,8606,47174.74
2025-10-04,North,P03872,Jeans,Clothing,Supplier A,Warehouse 2,Fulfilled,526.0,1349.0,10918.75,True,20.0,False,755.0,9347,49781.08
2026-03-05,South,P08907,Formal Shirt,Clothing,Supplier A,Warehouse 2,Fulfilled,467.0,2260.0,4962.44,True,13.0,True,3409.0,6008,14981.59
2026-03-07,South,P01735,T-Shirt,Clothing,Supplier D,Warehouse 1,Fulfilled,690.0,2924.0,8067.42,True,8.0,False,2547.0,8806,40447.47
2025-09-01,South,P07443,Sneakers,Clothing,Supplier D,Warehouse 1,Fulfilled,545.0,4052.0,8942.2,True,14.0,True,2991.0,9684,16695.33
2025-01-25,East,P06948,General Product,Accessories,Supplier B,Warehouse 3,Fulfilled,591.0,428.0,9044.85,True,23.0,False,2073.0,9462,65396.06
2025-03-20,north,P08643,Keyboard,Electronics,Supplier A,Warehouse 1,Fulfilled,526.0,3373.0,1664.75,True,6.0,False,3129.0,9811,48326.07
2026-03-04,North,P08252,Mouse,Electronics,Supplier B,Warehouse 1,pending,640.0,4650.0,8649.11,False,31.0,True,5097.0,5216,64245.81
2026-05-19,West,P00380,Keyboard,Electronics,Supplier C,Warehouse 1,Fulfilled,870.0,2314.0,6106.51,True,26.0,True,1557.0,8292,88514.37
